title,price,odometer,body,trans,engline,state,seller,state_2,odo_adj,id,seller_ad,state_ad,state_only,price_adj,body_adj,trans_ad,odo_ad,engine_ad
2021 Mazda CX-30 G20 Pure DM Series Auto,"$33,994 ",Build date Jul 2021,SUV,Automatic,4cyl 2.0L Petrol,"","Dealer Used Car

","
                NSW - Lismore Mazda
            ",date,33094,incorrect seller,"
                NSW - Lismore Mazda
            ",NSW,33994,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Mazda CX-30 G20 Pure DM Series Auto,"$33,994 ",Build date Jul 2021,SUV,Automatic,4cyl 2.0L Petrol,"SA
            
            Distance from me?
        ","Private Seller Car

","
                NSW - Sutherland Mazda
            ",date,33095,incorrect seller,"SA
            
            Distance from me?
        ",SA,33994,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Mazda CX-30 G20 Pure DM Series Auto,"$33,994 ",Build date Jul 2021,SUV,Automatic,4cyl 2.0L Petrol,"SA
            
            Distance from me?
        ","Dealer Used Car

","
                NSW - Sutherland Mazda
            ",date,33096,incorrect seller,"SA
            
            Distance from me?
        ",SA,33994,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Mazda CX-30 G20 Pure DM Series Auto,"$33,994 ",Build date Jul 2021,SUV,Automatic,4cyl 2.0L Petrol,"SA
            
            Distance from me?
        ","Private Seller Car

","
                NSW - West End Mazda
            ",date,33097,incorrect seller,"SA
            
            Distance from me?
        ",SA,33994,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Mazda CX-30 G20 Pure DM Series Manual,"$33,994 ",Build date Jul 2021,SUV,Manual,4cyl 2.0L Petrol,"SA
            
            Distance from me?
        ","Dealer Used Car

","
                NSW - West End Mazda
            ",date,33098,incorrect seller,"SA
            
            Distance from me?
        ",SA,33994,SUV,Manual,0,4cyl 2.0L Petrol
2021 Mazda CX-30 G20 Pure DM Series Auto,"$33,994 ",Build date Jul 2021,SUV,Automatic,4cyl 2.0L Petrol,"SA
            
            Distance from me?
        ","Private Seller Car

","
                NSW - Sutherland Mazda
            ",date,33099,incorrect seller,"SA
            
            Distance from me?
        ",SA,33994,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Mazda CX-30 G20 Pure DM Series Auto,"$33,994 ",Build date Jul 2021,SUV,Automatic,4cyl 2.0L Petrol,"SA
            
            Distance from me?
        ","Dealer Used Car

","
                NSW - West End Mazda
            ",date,33100,incorrect seller,"SA
            
            Distance from me?
        ",SA,33994,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Mazda CX-30 G20 Pure DM Series Auto,"$33,994 ",Build date Jul 2021,SUV,Automatic,4cyl 2.0L Petrol,"SA
            
            Distance from me?
        ","Private Seller Car

","
                NSW - Sutherland Mazda
            ",date,33101,incorrect seller,"SA
            
            Distance from me?
        ",SA,33994,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Mazda CX-30 G20 Pure DM Series Auto,"$33,994 ",Build date Jul 2021,SUV,Automatic,4cyl 2.0L Petrol,"SA
            
            Distance from me?
        ","Private Seller Car

","
                NSW - Sutherland Mazda
            ",date,33102,incorrect seller,"SA
            
            Distance from me?
        ",SA,33994,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Mazda CX-30 G20 Pure DM Series Auto,"$33,994 ",Build date Jul 2021,SUV,Automatic,4cyl 2.0L Petrol,"SA
            
            Distance from me?
        ","Private Seller Car

","
                NSW - West End Mazda
            ",date,33103,incorrect seller,"SA
            
            Distance from me?
        ",SA,33994,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Mazda CX-30 G20 Pure DM Series Auto,"$34,155 ",Build date Jul 2021,SUV,Automatic,4cyl 2.0L Petrol,"VIC
            
            Distance from me?
        ","Private Seller Car

","
                SA - Edwardstown Mazda New Cars
            ",date,33107,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,34155,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Mazda CX-30 G20 Pure DM Series Auto,"$34,155 ",Build date Jul 2021,SUV,Automatic,4cyl 2.0L Petrol,"NSW
            
            Distance from me?
        ","Dealer Used Car

","
                SA - Edwardstown Mazda New Cars
            ",date,33108,incorrect seller,"NSW
            
            Distance from me?
        ",NSW,34155,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Mazda 3 G20 Evolve BP Series Auto,"$34,158 ",Build date Jul 2021,Sedan,Automatic,4cyl 2.0L Petrol,"VIC
            
            Distance from me?
        ","Private Seller Car

","
                QLD - Mount Gravatt Mazda
            ",date,33109,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,34158,Sedan,Automatic,0,4cyl 2.0L Petrol
2021 Mazda 3 G20 Evolve BP Series Auto,"$34,166 ",Build date Jul 2021,Hatch,Automatic,4cyl 2.0L Petrol,"NSW
            
            Distance from me?
        ","Dealer Used Car

","
                QLD - Motorama Browns Plains Mazda
            ",date,33110,incorrect seller,"NSW
            
            Distance from me?
        ",NSW,34166,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Mazda CX-30 G20 Pure DM Series Auto,"$34,261 ",Build date Jul 2021,SUV,Automatic,4cyl 2.0L Petrol,"VIC
            
            Distance from me?
        ","Private Seller Car

","
                NSW - Rockdale Mazda
            ",date,33113,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,34261,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Mazda CX-30 G20 Pure DM Series Auto,"$34,288 ",Build date Jul 2021,SUV,Automatic,4cyl 2.0L Petrol,"NSW
            
            Distance from me?
        ","Private Seller Car

","
                NSW - Rockdale Mazda
            ",date,33114,incorrect seller,"NSW
            
            Distance from me?
        ",NSW,34288,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Mazda CX-30 G20 Pure DM Series Auto,"$34,288 ",Build date Jul 2021,SUV,Automatic,4cyl 2.0L Petrol,"VIC
            
            Distance from me?
        ","Private Seller Car

","
                NSW - Rockdale Mazda
            ",date,33115,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,34288,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Mazda CX-30 G20 Pure DM Series Auto,"$34,288 ",Build date Jul 2021,SUV,Automatic,4cyl 2.5L Petrol,"NSW
            
            Distance from me?
        ","Dealer Used Car

","
                QLD - Sunshine Coast Mazda
            ",date,33116,incorrect seller,"NSW
            
            Distance from me?
        ",NSW,34288,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Mazda CX-30 G20 Pure DM Series Auto,"$34,305 ",Build date Jul 2021,SUV,Automatic,4cyl 2.0L Petrol,"VIC
            
            Distance from me?
        ","Private Seller Car

","
                VIC - Penfold Mazda
            ",date,33119,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,34305,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Mazda CX-30 G20 Pure DM Series Auto,"$34,305 ",Build date Jul 2021,SUV,Automatic,4cyl 2.0L Petrol,"QLD
            
            Distance from me?
        ","Dealer Used Car

","
                VIC - Max Kirwan Mazda
            ",date,33120,incorrect seller,"QLD
            
            Distance from me?
        ",QLD,34305,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Mazda CX-30 G20 Pure DM Series Auto,"$34,305 ",Build date Jul 2021,SUV,Automatic,4cyl 2.0L Petrol,"VIC
            
            Distance from me?
        ","Private Seller Car

","
                VIC - Max Kirwan Mazda
            ",date,33121,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,34305,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Mazda CX-30 G20 Pure DM Series Auto,"$34,317 ",Build date Jul 2021,SUV,Automatic,4cyl 2.0L Petrol,"VIC
            
            Distance from me?
        ","Dealer Used Car

","
                QLD - Sunshine Coast Mazda
            ",date,33122,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,34317,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Mazda 3 G20 Touring BP Series Auto,"$34,388 ",Build date Jul 2021,Sedan,Automatic,4cyl 2.0L Petrol,"VIC
            
            Distance from me?
        ","Private Seller Car

","
                NSW - Rockdale Mazda
            ",date,33125,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,34388,Sedan,Automatic,0,4cyl 2.0L Petrol
2021 Mazda CX-30 G20 Pure DM Series Auto,"$34,388 ",Build date Jul 2021,SUV,Automatic,4cyl 2.0L Petrol,"QLD
            
            Distance from me?
        ","Private Seller Car

","
                NSW - Rockdale Mazda
            ",date,33126,incorrect seller,"QLD
            
            Distance from me?
        ",QLD,34388,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Mazda 3 G20 Touring BP Series Auto,"$34,388 ",Build date Jul 2021,Hatch,Automatic,4cyl 2.5L Petrol,"VIC
            
            Distance from me?
        ","Private Seller Car

","
                NSW - Rockdale Mazda
            ",date,33127,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,34388,Hatch,Automatic,0,4cyl 2.5L Petrol
2021 Mazda 3 G20 Touring BP Series Auto,"$34,388 ",Build date Jul 2021,Sedan,Automatic,4cyl 2.0L Petrol,"QLD
            
            Distance from me?
        ","Dealer Used Car

","
                VIC - Max Kirwan Mazda
            ",date,33129,incorrect seller,"QLD
            
            Distance from me?
        ",QLD,34388,Sedan,Automatic,0,4cyl 2.0L Petrol
2021 Mazda 3 G20 Touring BP Series Auto,"$34,388 ",Build date Jul 2021,Sedan,Automatic,4cyl 2.0L Petrol,"VIC
            
            Distance from me?
        ","Dealer Used Car

","
                VIC - Max Kirwan Mazda
            ",date,33130,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,34388,Sedan,Automatic,0,4cyl 2.0L Petrol
2021 Mazda CX-30 G20 Pure DM Series Auto,"$34,388 ",Build date Jul 2021,SUV,Automatic,4cyl 2.0L Petrol,"SA
            
            Distance from me?
        ","Private Seller Car

","
                NSW - Rockdale Mazda
            ",date,33131,incorrect seller,"SA
            
            Distance from me?
        ",SA,34388,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Mazda CX-30 G20 Pure DM Series Auto,"$34,388 ",Build date Jul 2021,SUV,Automatic,4cyl 2.0L Petrol,"SA
            
            Distance from me?
        ","Dealer Used Car

","
                NSW - Rockdale Mazda
            ",date,33132,incorrect seller,"SA
            
            Distance from me?
        ",SA,34388,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Mazda 3 G20 Evolve BP Series Auto,"$34,390 ",Build date Apr 2021,Hatch,Automatic,4cyl 2.0L Petrol,"SA
            
            Distance from me?
        ","Private Seller Car

","
                NSW - Ryde Mazda
            ",date,33133,incorrect seller,"SA
            
            Distance from me?
        ",SA,34390,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Mazda 3 G20 Touring BP Series Auto,"$34,490 ",Build date May 2021,Sedan,Automatic,4cyl 2.0L Petrol,"SA
            
            Distance from me?
        ","Private Seller Car

","
                NSW - Patrick Auto Group New Cars
            ",date,33135,incorrect seller,"SA
            
            Distance from me?
        ",SA,34490,Sedan,Automatic,0,4cyl 2.0L Petrol
2021 Mazda CX-30 G20 Pure DM Series Auto,"$34,490 ",Build date May 2021,SUV,Automatic,4cyl 2.0L Petrol,"SA
            
            Distance from me?
        ","Dealer Used Car

","
                NSW - Sutherland Mazda
            ",date,33136,incorrect seller,"SA
            
            Distance from me?
        ",SA,34490,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Mazda 3 G20 Touring BP Series Auto,"$34,490 ",Build date Jun 2021,Sedan,Automatic,4cyl 2.0L Petrol,"SA
            
            Distance from me?
        ","Private Seller Car

","
                NSW - Liverpool Mazda
            ",date,33137,incorrect seller,"SA
            
            Distance from me?
        ",SA,34490,Sedan,Automatic,0,4cyl 2.0L Petrol
2021 Mazda 3 G20 Touring BP Series Auto,"$34,490 ",Build date Jun 2021,Hatch,Automatic,4cyl 2.0L Petrol,"SA
            
            Distance from me?
        ","Private Seller Car

","
                NSW - Liverpool Mazda
            ",date,33138,incorrect seller,"SA
            
            Distance from me?
        ",SA,34490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Mazda 3 G20 Touring BP Series Auto,"$34,490 ",Build date Jun 2021,Hatch,Automatic,4cyl 2.0L Petrol,"SA
            
            Distance from me?
        ","Private Seller Car

","
                NSW - John Newell Mazda
            ",date,33139,incorrect seller,"SA
            
            Distance from me?
        ",SA,34490,Hatch,Automatic,0,4cyl 2.0L Petrol
2021 Mazda CX-3 sTouring DK Auto i-ACTIV AWD,"$34,490 ",Build date Apr 2021,SUV,Automatic,4cyl 2.0L Petrol,"SA
            
            Distance from me?
        ","Dealer Used Car

","
                NSW - Rockdale Mazda
            ",date,33140,incorrect seller,"SA
            
            Distance from me?
        ",SA,34490,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Mazda CX-30 G20 Pure DM Series Auto,"$34,504 ",Build date Jun 2021,SUV,Automatic,4cyl 2.0L Petrol,"VIC
            
            Distance from me?
        ","Dealer Used Car

","
                NSW - West End Mazda
            ",date,33146,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,34504,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Mazda CX-30 G20 Pure DM Series Auto,"$34,504 ",Build date Jul 2021,SUV,Automatic,4cyl 2.0L Petrol,"VIC
            
            Distance from me?
        ","Private Seller Car

","
                NSW - West End Mazda
            ",date,33147,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,34504,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Mazda CX-30 G20 Pure DM Series Auto,"$34,504 ",Build date Jul 2021,SUV,Automatic,4cyl 2.0L Petrol,"VIC
            
            Distance from me?
        ","Dealer Used Car

","
                NSW - West End Mazda
            ",date,33148,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,34504,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Mazda CX-30 G20 Pure DM Series Auto,"$34,504 ",Build date Jul 2021,SUV,Automatic,4cyl 2.0L Petrol,"VIC
            
            Distance from me?
        ","Private Seller Car

","
                NSW - West End Mazda
            ",date,33149,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,34504,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Mazda CX-30 G20 Pure DM Series Auto,"$34,504 ",Build date Jul 2021,SUV,Automatic,4cyl 2.0L Petrol,"VIC
            
            Distance from me?
        ","Private Seller Car

","
                NSW - West End Mazda
            ",date,33150,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,34504,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Mazda CX-30 G20 Pure DM Series Auto,"$34,504 ",Build date Jul 2021,SUV,Automatic,4cyl 2.0L Petrol,"VIC
            
            Distance from me?
        ","Private Seller Car

","
                NSW - Hornsby Mazda
            ",date,33151,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,34504,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Mazda CX-30 G20 Evolve DM Series Auto,"$34,555 ",Build date Apr 2021,SUV,Automatic,4cyl 2.0L Petrol,"VIC
            
            Distance from me?
        ","Dealer Used Car

","
                NSW - Hornsby Mazda
            ",date,33152,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,34555,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Mazda CX-30 G20 Evolve DM Series Auto,"$34,555 ",Build date Jul 2021,SUV,Automatic,4cyl 2.0L Petrol,"VIC
            
            Distance from me?
        ","Dealer Used Car

","
                NSW - Hornsby Mazda
            ",date,33153,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,34555,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Mazda CX-30 G20 Evolve DM Series Auto,"$34,555 ",Build date Jun 2021,SUV,Automatic,4cyl 2.0L Petrol,"VIC
            
            Distance from me?
        ","Dealer Used Car

","
                NSW - Macarthur Mazda
            ",date,33154,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,34555,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Mazda CX-30 G20 Pure DM Series Auto,"$34,588 ",Build date Mar 2021,SUV,Automatic,4cyl 2.0L Petrol,"SA
            
            Distance from me?
        ","Private Seller Car

","
                NSW - Rockdale Mazda
            ",date,33155,incorrect seller,"SA
            
            Distance from me?
        ",SA,34588,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Mazda 3 G20 Touring BP Series Auto,"$34,688 ",Build date May 2021,Hatch,Automatic,4cyl 2.0L Petrol,"SA
            
            Distance from me?
        ","Private Seller Car

","
                QLD - Sunshine Coast Mazda
            ",date,33157,incorrect seller,"SA
            
            Distance from me?
        ",SA,34688,Hatch,Automatic,0,4cyl 2.0L Petrol
